x,y,label
233.5,56.5,False
230.5,40.5,False
229.5,27.0,False
230.0,15.0,False
225.0,-1.0,False
220.0,-17.0,False
215.0,-33.0,False
205.0,-44.0,True
193.5,-44.5,False
188.5,-29.5,False
183.5,-11.5,False
178.5,6.5,False
173.5,21.5,False
168.5,30.5,False
163.5,30.5,False
158.5,18.5,False
153.5,2.5,False
148.5,-13.5,False
143.5,-29.5,False
138.5,-45.5,False
140.0,-52.0,True
128.5,-52.5,False
123.5,-37.5,False
118.5,-19.5,False
113.5,-1.5,False
108.5,13.5,False
103.5,22.5,False
98.5,22.5,False
93.5,10.5,False
88.5,-5.5,False
83.5,-21.5,False
78.5,-37.5,False
80.0,-44.0,True
68.5,-44.5,False
63.5,-29.5,False
58.5,-11.5,False
53.5,6.5,False
48.5,21.5,False
43.5,30.5,False
38.5,30.5,False
33.5,18.5,False
28.5,2.5,False
23.5,-13.5,False
18.5,-29.5,False
20.0,-36.0,True
8.5,-36.5,False
3.5,-21.5,False
-1.5,-3.5,False
-6.5,14.5,False
-11.5,29.5,False
-16.5,38.5,False
-21.5,38.5,False
-26.5,26.5,False
-31.5,10.5,False
-36.5,-5.5,False
-35.0,-12.0,True
-46.5,-12.5,False
-51.5,2.5,False
-56.5,20.5,False
-61.5,38.5,False
-66.5,53.5,False
-71.5,62.5,False
-76.5,62.5,False
-81.5,50.5,False
418.5,52.5,False
413.5,36.5,False
408.5,20.5,False
403.5,4.5,False
405.0,-2.0,True
393.5,-2.5,False
388.5,12.5,False
383.5,30.5,False
378.5,48.5,False
373.5,63.5,False
368.5,72.5,False
363.5,72.5,False
358.5,60.5,False
353.5,44.5,False
348.5,28.5,False
350.0,22.0,True
338.5,21.5,False
333.5,36.5,False
328.5,54.5,False
323.5,72.5,False
318.5,87.5,False
313.5,96.5,False
308.5,96.5,False
303.5,84.5,False
298.5,68.5,False
293.5,52.5,False
288.5,36.5,False
283.5,20.5,False
281.0,8.5,False
280.0,-2.0,True
268.5,-2.5,False
263.5,12.5,False
258.5,30.5,False
253.5,48.5,False
248.5,63.5,False
243.5,72.5,False
238.5,72.5,False
233.5,60.5,False
228.5,44.5,False
223.5,28.5,False
218.5,12.5,False
213.5,-3.5,False
215.0,-10.0,True
203.5,-10.5,False
198.5,4.5,False
193.5,22.5,False
188.5,40.5,False
183.5,55.5,False
178.5,64.5,False
173.5,64.5,False
168.5,52.5,False
163.5,36.5,False
158.5,20.5,False
153.5,4.5,False
148.5,-11.5,False
146.0,-23.5,False
145.0,-34.0,False
140.0,-50.0,True
128.5,-50.5,False
123.5,-35.5,False
118.5,-17.5,False
113.5,0.5,False
108.5,15.5,False
103.5,24.5,False
98.5,24.5,False
93.5,12.5,False
88.5,-3.5,False
83.5,-19.5,False
78.5,-35.5,False
80.0,-42.0,True
68.5,-42.5,False
63.5,-27.5,False
58.5,-9.5,False
53.5,8.5,False
48.5,23.5,False
43.5,32.5,False
38.5,32.5,False
33.5,20.5,False
28.5,4.5,False
23.5,-11.5,False
18.5,-27.5,False
13.5,-43.5,False
15.0,-50.0,True
3.5,-50.5,False
-1.5,-35.5,False
-6.5,-17.5,False
-11.5,0.5,False
-16.5,15.5,False
-21.5,24.5,False
-26.5,24.5,False
-31.5,12.5,False
-36.5,-3.5,False
-41.5,-19.5,False
-46.5,-35.5,False
-45.0,-42.0,True
-56.5,-42.5,False
-61.5,-27.5,False
-66.5,-9.5,False
-71.5,8.5,False
-76.5,23.5,False
-81.5,32.5,False
418.5,39.5,False
413.5,27.5,False
408.5,11.5,False
410.0,5.0,True
398.5,4.5,False
393.5,19.5,False
388.5,37.5,False
383.5,55.5,False
378.5,70.5,False
373.5,79.5,False
368.5,79.5,False
363.5,67.5,False
358.5,51.5,False
360.0,45.0,True
348.5,44.5,False
343.5,59.5,False
338.5,77.5,False
333.5,95.5,False
328.5,110.5,False
323.5,119.5,False
318.5,119.5,False
313.5,107.5,False
315.0,101.0,True
303.5,100.5,False
298.5,115.5,False
293.5,133.5,False
288.5,151.5,False
283.5,166.5,False
278.5,175.5,False
273.5,175.5,False
268.5,163.5,False
263.5,147.5,False
258.5,131.5,False
253.5,115.5,False
248.5,99.5,False
246.0,87.5,False
245.0,77.0,False
236.0,55.5,False
228.5,35.5,False
223.5,17.5,False
220.5,1.5,False
219.5,-12.0,False
215.0,-19.0,True
203.5,-19.5,False
198.5,-4.5,False
193.5,13.5,False
188.5,31.5,False
183.5,46.5,False
178.5,55.5,False
173.5,55.5,False
168.5,43.5,False
163.5,27.5,False
158.5,11.5,False
160.0,5.0,True
148.5,4.5,False
143.5,19.5,False
138.5,37.5,False
133.5,55.5,False
128.5,70.5,False
123.5,79.5,False
118.5,79.5,False
113.5,67.5,False
108.5,51.5,False
103.5,35.5,False
98.5,19.5,False
93.5,3.5,False
91.0,-8.5,False
90.0,-19.0,False
85.0,-35.0,True
73.5,-35.5,False
68.5,-20.5,False
63.5,-2.5,False
58.5,15.5,False
53.5,30.5,False
48.5,39.5,False
43.5,39.5,False
38.5,27.5,False
33.5,11.5,False
28.5,-4.5,False
23.5,-20.5,False
25.0,-27.0,True
13.5,-27.5,False
8.5,-12.5,False
3.5,5.5,False
-1.5,23.5,False
-6.5,38.5,False
-11.5,47.5,False
-16.5,47.5,False
-21.5,35.5,False
-26.5,19.5,False
-31.5,3.5,False
-36.5,-12.5,False
-35.0,-19.0,True
-46.5,-19.5,False
-51.5,-4.5,False
-56.5,13.5,False
-61.5,31.5,False
-66.5,46.5,False
-71.5,55.5,False
-76.5,55.5,False
-81.5,43.5,False
418.5,12.5,False
420.0,6.0,True
408.5,5.5,False
403.5,20.5,False
398.5,38.5,False
393.5,56.5,False
388.5,71.5,False
383.5,80.5,False
378.5,80.5,False
373.5,68.5,False
368.5,52.5,False
370.0,46.0,True
358.5,45.5,False
353.5,60.5,False
348.5,78.5,False
343.5,96.5,False
338.5,111.5,False
333.5,120.5,False
328.5,120.5,False
323.5,108.5,False
318.5,92.5,False
313.5,76.5,False
308.5,60.5,False
310.0,54.0,True
298.5,53.5,False
293.5,68.5,False
288.5,86.5,False
283.5,104.5,False
278.5,119.5,False
273.5,128.5,False
268.5,128.5,False
270.0,126.0,True
258.5,125.5,False
253.5,140.5,False
248.5,158.5,False
243.5,176.5,False
238.5,191.5,False
233.5,200.5,False
228.5,200.5,False
223.5,188.5,False
218.5,172.5,False
213.5,156.5,False
208.5,140.5,False
203.5,124.5,False
201.0,112.5,False
200.0,102.0,False
191.0,80.5,False
183.5,60.5,False
178.5,42.5,False
175.5,26.5,False
174.5,13.0,False
175.0,1.0,False
170.0,-15.0,False
165.0,-31.0,False
155.0,-42.0,True
143.5,-42.5,False
138.5,-27.5,False
133.5,-9.5,False
128.5,8.5,False
123.5,23.5,False
118.5,32.5,False
113.5,32.5,False
108.5,20.5,False
103.5,4.5,False
98.5,-11.5,False
93.5,-27.5,False
88.5,-43.5,False
90.0,-50.0,True
78.5,-50.5,False
73.5,-35.5,False
68.5,-17.5,False
63.5,0.5,False
58.5,15.5,False
53.5,24.5,False
48.5,24.5,False
43.5,12.5,False
38.5,-3.5,False
33.5,-19.5,False
28.5,-35.5,False
30.0,-42.0,True
18.5,-42.5,False
13.5,-27.5,False
8.5,-9.5,False
3.5,8.5,False
-1.5,23.5,False
-6.5,32.5,False
-11.5,32.5,False
-16.5,20.5,False
-21.5,4.5,False
-26.5,-11.5,False
-31.5,-27.5,False
-30.0,-34.0,True
-41.5,-34.5,False
-46.5,-19.5,False
-51.5,-1.5,False
-56.5,16.5,False
-61.5,31.5,False
-66.5,40.5,False
-71.5,40.5,False
-76.5,28.5,False
-81.5,12.5,False
418.5,-24.5,False
420.0,-31.0,True
408.5,-31.5,False
403.5,-16.5,False
398.5,1.5,False
393.5,19.5,False
388.5,34.5,False
383.5,43.5,False
378.5,43.5,False
373.5,31.5,False
368.5,15.5,False
363.5,-0.5,False
365.0,-7.0,True
353.5,-7.5,False
348.5,7.5,False
343.5,25.5,False
338.5,43.5,False
333.5,58.5,False
328.5,67.5,False
323.5,67.5,False
318.5,55.5,False
313.5,39.5,False
308.5,23.5,False
303.5,7.5,False
298.5,-8.5,False
300.0,-15.0,True
288.5,-15.5,False
283.5,-0.5,False
278.5,17.5,False
273.5,35.5,False
268.5,50.5,False
263.5,59.5,False
258.5,59.5,False
253.5,47.5,False
248.5,31.5,False
243.5,15.5,False
238.5,-0.5,False
233.5,-16.5,False
231.0,-28.5,False
230.0,-39.0,True
218.5,-39.5,False
213.5,-24.5,False
208.5,-6.5,False
203.5,11.5,False
198.5,26.5,False
193.5,35.5,False
188.5,35.5,False
183.5,23.5,False
178.5,7.5,False
173.5,-8.5,False
168.5,-24.5,False
163.5,-40.5,False
165.0,-47.0,True
153.5,-47.5,False
148.5,-32.5,False
143.5,-14.5,False
138.5,3.5,False
133.5,18.5,False
128.5,27.5,False
123.5,27.5,False
118.5,15.5,False
113.5,-0.5,False
115.0,-7.0,True
103.5,-7.5,False
98.5,7.5,False
93.5,25.5,False
88.5,43.5,False
83.5,58.5,False
78.5,67.5,False
73.5,67.5,False
68.5,55.5,False
63.5,39.5,False
58.5,23.5,False
53.5,7.5,False
48.5,-8.5,False
50.0,-15.0,True
38.5,-15.5,False
33.5,-0.5,False
28.5,17.5,False
23.5,35.5,False
18.5,50.5,False
13.5,59.5,False
8.5,59.5,False
3.5,47.5,False
-1.5,31.5,False
-6.5,15.5,False
-11.5,-0.5,False
-16.5,-16.5,False
-15.0,-23.0,True
-26.5,-23.5,False
-31.5,-8.5,False
-36.5,9.5,False
-41.5,27.5,False
-46.5,42.5,False
-51.5,51.5,False
-56.5,51.5,False
-61.5,39.5,False
-66.5,23.5,False
-71.5,7.5,False
-76.5,-8.5,False
-75.0,-15.0,True
418.5,-272.5,False
413.5,-257.5,False
408.5,-239.5,False
403.5,-221.5,False
398.5,-206.5,False
393.5,-197.5,False
388.5,-197.5,False
383.5,-209.5,False
378.5,-225.5,False
373.5,-241.5,False
368.5,-257.5,False
370.0,-264.0,True
358.5,-264.5,False
353.5,-249.5,False
348.5,-231.5,False
343.5,-213.5,False
338.5,-198.5,False
333.5,-189.5,False
328.5,-189.5,False
323.5,-201.5,False
318.5,-217.5,False
313.5,-233.5,False
315.0,-240.0,True
303.5,-240.5,False
298.5,-225.5,False
293.5,-207.5,False
288.5,-189.5,False
283.5,-174.5,False
278.5,-165.5,False
273.5,-165.5,False
268.5,-177.5,False
263.5,-193.5,False
258.5,-209.5,False
253.5,-225.5,False
248.5,-241.5,False
250.0,-248.0,True
238.5,-248.5,False
233.5,-233.5,False
228.5,-215.5,False
223.5,-197.5,False
225.0,-173.0,True
213.5,-173.5,False
208.5,-158.5,False
203.5,-140.5,False
198.5,-122.5,False
200.0,-98.0,True
188.5,-98.5,False
183.5,-83.5,False
178.5,-65.5,False
173.5,-47.5,False
175.0,-23.0,True
163.5,-23.5,False
158.5,-8.5,False
153.5,9.5,False
148.5,27.5,False
143.5,42.5,False
138.5,51.5,False
133.5,51.5,False
128.5,39.5,False
123.5,23.5,False
118.5,7.5,False
113.5,-8.5,False
108.5,-24.5,False
106.0,-36.5,False
105.0,-47.0,True
93.5,-47.5,False
88.5,-32.5,False
83.5,-14.5,False
78.5,3.5,False
73.5,18.5,False
68.5,27.5,False
63.5,27.5,False
58.5,15.5,False
53.5,-0.5,False
48.5,-16.5,False
43.5,-32.5,False
38.5,-48.5,False
40.0,-55.0,True
28.5,-55.5,False
23.5,-40.5,False
18.5,-22.5,False
13.5,-4.5,False
8.5,10.5,False
3.5,19.5,False
-1.5,19.5,False
-6.5,7.5,False
-11.5,-8.5,False
-10.0,-15.0,True
-21.5,-15.5,False
-26.5,-0.5,False
-31.5,17.5,False
-36.5,35.5,False
-41.5,50.5,False
-46.5,59.5,False
-51.5,59.5,False
-56.5,47.5,False
-61.5,31.5,False
-66.5,15.5,False
-71.5,-0.5,False
-70.0,-7.0,True
-81.5,-7.5,False
418.5,15.5,False
413.5,33.5,False
408.5,51.5,False
403.5,66.5,False
398.5,75.5,False
393.5,75.5,False
388.5,63.5,False
383.5,47.5,False
378.5,31.5,False
373.5,15.5,False
368.5,-0.5,False
370.0,-7.0,True
358.5,-7.5,False
353.5,7.5,False
348.5,25.5,False
343.5,43.5,False
338.5,58.5,False
333.5,67.5,False
328.5,67.5,False
323.5,55.5,False
318.5,39.5,False
313.5,23.5,False
308.5,7.5,False
303.5,-8.5,False
301.0,-20.5,False
300.0,-31.0,False
291.0,-52.5,False
283.5,-72.5,False
278.5,-90.5,False
275.5,-106.5,False
275.0,-111.0,True
263.5,-111.5,False
258.5,-96.5,False
253.5,-78.5,False
248.5,-60.5,False
243.5,-45.5,False
238.5,-36.5,False
233.5,-36.5,False
235.0,-39.0,True
223.5,-39.5,False
218.5,-24.5,False
213.5,-6.5,False
208.5,11.5,False
203.5,26.5,False
198.5,35.5,False
193.5,35.5,False
188.5,23.5,False
183.5,7.5,False
178.5,-8.5,False
173.5,-24.5,False
175.0,-31.0,True
163.5,-31.5,False
158.5,-16.5,False
153.5,1.5,False
148.5,19.5,False
143.5,34.5,False
138.5,43.5,False
133.5,43.5,False
128.5,31.5,False
123.5,15.5,False
118.5,-0.5,False
113.5,-16.5,False
115.0,-23.0,True
103.5,-23.5,False
98.5,-8.5,False
93.5,9.5,False
88.5,27.5,False
83.5,42.5,False
78.5,51.5,False
73.5,51.5,False
68.5,39.5,False
63.5,23.5,False
58.5,7.5,False
53.5,-8.5,False
48.5,-24.5,False
50.0,-31.0,True
38.5,-31.5,False
33.5,-16.5,False
28.5,1.5,False
23.5,19.5,False
18.5,34.5,False
13.5,43.5,False
8.5,43.5,False
3.5,31.5,False
-1.5,15.5,False
-6.5,-0.5,False
-5.0,-7.0,True
-16.5,-7.5,False
-21.5,7.5,False
-26.5,25.5,False
-31.5,43.5,False
-36.5,58.5,False
-41.5,67.5,False
-46.5,67.5,False
-51.5,55.5,False
-56.5,39.5,False
-61.5,23.5,False
-66.5,7.5,False
-71.5,-8.5,False
-70.0,-15.0,True
-81.5,-15.5,False
418.5,243.5,False
413.5,261.5,False
408.5,279.5,False
403.5,294.5,False
398.5,303.5,False
393.5,303.5,False
388.5,291.5,False
383.5,275.5,False
378.5,259.5,False
373.5,243.5,False
375.0,237.0,True
363.5,236.5,False
358.5,251.5,False
353.5,269.5,False
348.5,287.5,False
343.5,302.5,False
338.5,311.5,False
333.5,311.5,False
328.5,299.5,False
323.5,283.5,False
318.5,267.5,False
313.5,251.5,False
315.0,245.0,True
303.5,244.5,False
298.5,259.5,False
293.5,277.5,False
288.5,295.5,False
283.5,310.5,False
278.5,319.5,False
273.5,319.5,False
268.5,307.5,False
263.5,291.5,False
258.5,275.5,False
253.5,259.5,False
248.5,243.5,False
246.0,231.5,False
245.0,221.0,False
236.0,199.5,False
228.5,179.5,False
223.5,161.5,False
220.5,145.5,False
219.5,132.0,False
220.0,120.0,False
215.0,104.0,False
210.0,88.0,False
205.0,72.0,False
200.0,56.0,False
195.0,40.0,False
190.0,24.0,False
185.0,8.0,False
175.0,-3.0,True
163.5,-3.5,False
158.5,11.5,False
153.5,29.5,False
148.5,47.5,False
143.5,62.5,False
138.5,71.5,False
133.5,71.5,False
128.5,59.5,False
123.5,43.5,False
118.5,27.5,False
113.5,11.5,False
108.5,-4.5,False
106.0,-16.5,False
105.0,-27.0,True
93.5,-27.5,False
88.5,-12.5,False
83.5,5.5,False
78.5,23.5,False
73.5,38.5,False
68.5,47.5,False
63.5,47.5,False
58.5,35.5,False
53.5,19.5,False
48.5,3.5,False
43.5,-12.5,False
45.0,-19.0,True
33.5,-19.5,False
28.5,-4.5,False
23.5,13.5,False
18.5,31.5,False
13.5,46.5,False
8.5,55.5,False
3.5,55.5,False
-1.5,43.5,False
-6.5,27.5,False
-11.5,11.5,False
-16.5,-4.5,False
-21.5,-20.5,False
-20.0,-27.0,True
-31.5,-27.5,False
-36.5,-12.5,False
-41.5,5.5,False
-46.5,23.5,False
-51.5,38.5,False
-56.5,47.5,False
-61.5,47.5,False
-66.5,35.5,False
-71.5,19.5,False
-76.5,3.5,False
-75.0,-3.0,True
418.5,-329.5,False
413.5,-314.5,False
408.5,-296.5,False
403.5,-278.5,False
398.5,-263.5,False
393.5,-254.5,False
395.0,-245.0,True
383.5,-245.5,False
378.5,-230.5,False
373.5,-212.5,False
368.5,-194.5,False
363.5,-179.5,False
365.0,-161.0,True
353.5,-161.5,False
348.5,-146.5,False
343.5,-128.5,False
338.5,-110.5,False
333.5,-95.5,False
328.5,-86.5,False
323.5,-86.5,False
318.5,-98.5,False
313.5,-114.5,False
308.5,-130.5,False
303.5,-146.5,False
298.5,-162.5,False
296.0,-174.5,False
295.0,-185.0,False
286.0,-206.5,False
278.5,-226.5,False
280.0,-233.0,True
268.5,-233.5,False
263.5,-218.5,False
258.5,-200.5,False
253.5,-182.5,False
248.5,-167.5,False
243.5,-158.5,False
245.0,-149.0,True
233.5,-149.5,False
228.5,-134.5,False
223.5,-116.5,False
218.5,-98.5,False
220.0,-74.0,True
208.5,-74.5,False
203.5,-59.5,False
198.5,-41.5,False
193.5,-23.5,False
188.5,-8.5,False
183.5,0.5,False
178.5,0.5,False
173.5,-11.5,False
168.5,-27.5,False
170.0,-34.0,True
158.5,-34.5,False
153.5,-19.5,False
148.5,-1.5,False
143.5,16.5,False
138.5,31.5,False
133.5,40.5,False
128.5,40.5,False
123.5,28.5,False
118.5,12.5,False
113.5,-3.5,False
108.5,-19.5,False
103.5,-35.5,False
101.0,-47.5,False
100.0,-58.0,True
88.5,-58.5,False
83.5,-43.5,False
78.5,-25.5,False
73.5,-7.5,False
68.5,7.5,False
63.5,16.5,False
58.5,16.5,False
53.5,4.5,False
48.5,-11.5,False
50.0,-18.0,True
38.5,-18.5,False
33.5,-3.5,False
28.5,14.5,False
23.5,32.5,False
18.5,47.5,False
13.5,56.5,False
8.5,56.5,False
3.5,44.5,False
-1.5,28.5,False
-6.5,12.5,False
-11.5,-3.5,False
-10.0,-10.0,True
-21.5,-10.5,False
-26.5,4.5,False
-31.5,22.5,False
-36.5,40.5,False
-41.5,55.5,False
-46.5,64.5,False
-51.5,64.5,False
-56.5,52.5,False
-61.5,36.5,False
-66.5,20.5,False
-71.5,4.5,False
-70.0,-2.0,True
-81.5,-2.5,False
418.5,254.5,False
413.5,272.5,False
408.5,290.5,False
403.5,305.5,False
398.5,314.5,False
393.5,314.5,False
388.5,302.5,False
383.5,286.5,False
378.5,270.5,False
373.5,254.5,False
368.5,238.5,False
366.0,226.5,False
365.0,216.0,False
356.0,194.5,False
348.5,174.5,False
343.5,156.5,False
340.5,140.5,False
340.0,136.0,True
328.5,135.5,False
323.5,150.5,False
318.5,168.5,False
313.5,186.5,False
308.5,201.5,False
303.5,210.5,False
298.5,210.5,False
293.5,198.5,False
288.5,182.5,False
283.5,166.5,False
278.5,150.5,False
273.5,134.5,False
271.0,122.5,False
270.0,112.0,False
261.0,90.5,False
253.5,70.5,False
248.5,52.5,False
245.5,36.5,False
244.5,23.0,False
245.0,11.0,False
235.0,0.0,True
223.5,-0.5,False
218.5,14.5,False
213.5,32.5,False
208.5,50.5,False
203.5,65.5,False
198.5,74.5,False
193.5,74.5,False
188.5,62.5,False
183.5,46.5,False
178.5,30.5,False
173.5,14.5,False
168.5,-1.5,False
166.0,-13.5,False
165.0,-24.0,True
153.5,-24.5,False
148.5,-9.5,False
143.5,8.5,False
138.5,26.5,False
133.5,41.5,False
128.5,50.5,False
123.5,50.5,False
118.5,38.5,False
113.5,22.5,False
108.5,6.5,False
103.5,-9.5,False
98.5,-25.5,False
96.0,-37.5,False
95.0,-48.0,True
83.5,-48.5,False
78.5,-33.5,False
73.5,-15.5,False
68.5,2.5,False
63.5,17.5,False
58.5,26.5,False
53.5,26.5,False
48.5,14.5,False
43.5,-1.5,False
38.5,-17.5,False
40.0,-24.0,True
28.5,-24.5,False
23.5,-9.5,False
18.5,8.5,False
13.5,26.5,False
8.5,41.5,False
3.5,50.5,False
-1.5,50.5,False
-6.5,38.5,False
-11.5,22.5,False
-16.5,6.5,False
-21.5,-9.5,False
-20.0,-16.0,True
-31.5,-16.5,False
-36.5,-1.5,False
-41.5,16.5,False
-46.5,34.5,False
-51.5,49.5,False
-56.5,58.5,False
-61.5,58.5,False
-66.5,46.5,False
-71.5,30.5,False
-76.5,14.5,False
-81.5,-1.5,False
418.5,-196.5,False
420.0,-203.0,True
408.5,-203.5,False
403.5,-188.5,False
398.5,-170.5,False
393.5,-152.5,False
388.5,-137.5,False
383.5,-128.5,False
378.5,-128.5,False
373.5,-140.5,False
368.5,-156.5,False
370.0,-163.0,True
358.5,-163.5,False
353.5,-148.5,False
348.5,-130.5,False
343.5,-112.5,False
338.5,-97.5,False
333.5,-88.5,False
328.5,-88.5,False
323.5,-100.5,False
318.5,-116.5,False
313.5,-132.5,False
308.5,-148.5,False
303.5,-164.5,False
305.0,-171.0,True
293.5,-171.5,False
288.5,-156.5,False
283.5,-138.5,False
278.5,-120.5,False
273.5,-105.5,False
268.5,-96.5,False
263.5,-96.5,False
258.5,-108.5,False
253.5,-124.5,False
248.5,-140.5,False
250.0,-147.0,True
238.5,-147.5,False
233.5,-132.5,False
228.5,-114.5,False
223.5,-96.5,False
218.5,-81.5,False
213.5,-72.5,False
208.5,-72.5,False
203.5,-84.5,False
198.5,-100.5,False
200.0,-107.0,True
188.5,-107.5,False
183.5,-92.5,False
178.5,-74.5,False
173.5,-56.5,False
168.5,-41.5,False
163.5,-32.5,False
158.5,-32.5,False
153.5,-44.5,False
148.5,-60.5,False
143.5,-76.5,False
145.0,-83.0,True
133.5,-83.5,False
128.5,-68.5,False
123.5,-50.5,False
118.5,-32.5,False
120.0,-8.0,True
108.5,-8.5,False
103.5,6.5,False
98.5,24.5,False
93.5,42.5,False
88.5,57.5,False
83.5,66.5,False
78.5,66.5,False
73.5,54.5,False
68.5,38.5,False
63.5,22.5,False
58.5,6.5,False
53.5,-9.5,False
51.0,-21.5,False
50.0,-32.0,True
38.5,-32.5,False
33.5,-17.5,False
28.5,0.5,False
23.5,18.5,False
18.5,33.5,False
13.5,42.5,False
8.5,42.5,False
3.5,30.5,False
-1.5,14.5,False
-6.5,-1.5,False
-11.5,-17.5,False
-10.0,-24.0,True
-21.5,-24.5,False
-26.5,-9.5,False
-31.5,8.5,False
-36.5,26.5,False
-41.5,41.5,False
-46.5,50.5,False
-51.5,50.5,False
-56.5,38.5,False
-61.5,22.5,False
-66.5,6.5,False
-71.5,-9.5,False
-76.5,-25.5,False
-75.0,-32.0,True
418.5,-109.5,False
413.5,-94.5,False
408.5,-76.5,False
403.5,-58.5,False
398.5,-43.5,False
393.5,-34.5,False
388.5,-34.5,False
383.5,-46.5,False
378.5,-62.5,False
373.5,-78.5,False
368.5,-94.5,False
370.0,-101.0,True
358.5,-101.5,False
353.5,-86.5,False
348.5,-68.5,False
343.5,-50.5,False
338.5,-35.5,False
333.5,-26.5,False
328.5,-26.5,False
323.5,-38.5,False
318.5,-54.5,False
313.5,-70.5,False
308.5,-86.5,False
303.5,-102.5,False
301.0,-114.5,False
300.0,-125.0,True
288.5,-125.5,False
283.5,-110.5,False
278.5,-92.5,False
273.5,-74.5,False
268.5,-59.5,False
263.5,-50.5,False
258.5,-50.5,False
253.5,-62.5,False
248.5,-78.5,False
243.5,-94.5,False
245.0,-101.0,True
233.5,-101.5,False
228.5,-86.5,False
223.5,-68.5,False
218.5,-50.5,False
220.0,-26.0,True
208.5,-26.5,False
203.5,-11.5,False
198.5,6.5,False
193.5,24.5,False
188.5,39.5,False
183.5,48.5,False
178.5,48.5,False
173.5,36.5,False
168.5,20.5,False
163.5,4.5,False
158.5,-11.5,False
160.0,-18.0,True
148.5,-18.5,False
143.5,-3.5,False
138.5,14.5,False
133.5,32.5,False
128.5,47.5,False
123.5,56.5,False
118.5,56.5,False
113.5,44.5,False
108.5,28.5,False
103.5,12.5,False
98.5,-3.5,False
93.5,-19.5,False
91.0,-31.5,False
90.0,-42.0,True
78.5,-42.5,False
73.5,-27.5,False
68.5,-9.5,False
63.5,8.5,False
58.5,23.5,False
53.5,32.5,False
48.5,32.5,False
43.5,20.5,False
38.5,4.5,False
33.5,-11.5,False
28.5,-27.5,False
30.0,-34.0,True
18.5,-34.5,False
13.5,-19.5,False
8.5,-1.5,False
3.5,16.5,False
-1.5,31.5,False
-6.5,40.5,False
-11.5,40.5,False
-16.5,28.5,False
-21.5,12.5,False
-26.5,-3.5,False
-31.5,-19.5,False
-36.5,-35.5,False
-35.0,-42.0,True
-46.5,-42.5,False
-51.5,-27.5,False
-56.5,-9.5,False
-61.5,8.5,False
-66.5,23.5,False
-71.5,32.5,False
-76.5,32.5,False
-81.5,20.5,False
418.5,352.5,False
413.5,336.5,False
408.5,320.5,False
403.5,304.5,False
405.0,298.0,True
393.5,297.5,False
388.5,312.5,False
383.5,330.5,False
378.5,348.5,False
373.5,363.5,False
368.5,372.5,False
363.5,372.5,False
358.5,360.5,False
353.5,344.5,False
348.5,328.5,False
343.5,312.5,False
338.5,296.5,False
336.0,284.5,False
335.0,274.0,True
323.5,273.5,False
318.5,288.5,False
313.5,306.5,False
308.5,324.5,False
303.5,339.5,False
298.5,348.5,False
293.5,348.5,False
288.5,336.5,False
283.5,320.5,False
278.5,304.5,False
273.5,288.5,False
268.5,272.5,False
266.0,260.5,False
265.0,250.0,False
256.0,228.5,False
255.0,218.0,True
243.5,217.5,False
238.5,232.5,False
233.5,250.5,False
228.5,268.5,False
223.5,283.5,False
218.5,292.5,False
213.5,292.5,False
208.5,280.5,False
203.5,264.5,False
198.5,248.5,False
193.5,232.5,False
188.5,216.5,False
186.0,204.5,False
185.0,194.0,False
176.0,172.5,False
168.5,152.5,False
163.5,134.5,False
160.5,118.5,False
159.5,105.0,False
160.0,93.0,False
155.0,77.0,False
150.0,61.0,False
145.0,45.0,False
140.0,29.0,False
135.0,13.0,False
130.0,-3.0,False
125.0,-19.0,False
115.0,-30.0,True
103.5,-30.5,False
98.5,-15.5,False
93.5,2.5,False
88.5,20.5,False
83.5,35.5,False
78.5,44.5,False
73.5,44.5,False
68.5,32.5,False
63.5,16.5,False
58.5,0.5,False
53.5,-15.5,False
48.5,-31.5,False
50.0,-38.0,True
38.5,-38.5,False
33.5,-23.5,False
28.5,-5.5,False
23.5,12.5,False
18.5,27.5,False
13.5,36.5,False
8.5,36.5,False
3.5,24.5,False
-1.5,8.5,False
-6.5,-7.5,False
-5.0,-14.0,True
-16.5,-14.5,False
-21.5,0.5,False
-26.5,18.5,False
-31.5,36.5,False
-36.5,51.5,False
-41.5,60.5,False
-46.5,60.5,False
-51.5,48.5,False
-56.5,32.5,False
-61.5,16.5,False
-66.5,0.5,False
-71.5,-15.5,False
-70.0,-22.0,True
-81.5,-22.5,False
418.5,-235.5,False
413.5,-217.5,False
408.5,-199.5,False
403.5,-184.5,False
398.5,-175.5,False
393.5,-175.5,False
388.5,-187.5,False
383.5,-203.5,False
385.0,-210.0,True
373.5,-210.5,False
368.5,-195.5,False
363.5,-177.5,False
358.5,-159.5,False
353.5,-144.5,False
355.0,-126.0,True
343.5,-126.5,False
338.5,-111.5,False
333.5,-93.5,False
328.5,-75.5,False
323.5,-60.5,False
325.0,-42.0,True
313.5,-42.5,False
308.5,-27.5,False
303.5,-9.5,False
298.5,8.5,False
293.5,23.5,False
288.5,32.5,False
283.5,32.5,False
278.5,20.5,False
273.5,4.5,False
268.5,-11.5,False
263.5,-27.5,False
258.5,-43.5,False
260.0,-50.0,True
248.5,-50.5,False
243.5,-35.5,False
238.5,-17.5,False
233.5,0.5,False
228.5,15.5,False
223.5,24.5,False
218.5,24.5,False
213.5,12.5,False
208.5,-3.5,False
